timestamp,can_id,dlc,data_hex,data_bytes,gps_lat,gps_lon,gps_alt,gps_speed,gps_valid
1756217849.633442464,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.644066895,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.655066848,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.666042374,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.676795920,5D7,7,FF FF 00 58 10 30 00,FF FF 00 58 10 30 00,33.986301,-6.725000,149.5,0.0,15
1756217849.688082073,436,6,00 00 01 3E 00 00,00 00 01 3E 00 00,33.986301,-6.725000,149.5,0.0,15
1756217849.698686400,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.712260481,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.720590317,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.731615739,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.742596942,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.753631532,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.764683048,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.775690606,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.786725143,599,8,00 00 0E 17 FF 21 FF FF,00 00 0E 17 FF 21 FF FF,33.986301,-6.725000,149.5,0.0,15
1756217849.797636189,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.808621820,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217849.821532981,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846721015,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846754192,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846794713,627,3,00 00 00,00 00 00,33.986301,-6.725000,149.5,0.0,15
1756217850.846798932,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846802838,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846806380,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846809974,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846813463,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846817005,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846820495,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846824349,423,8,03 2B FF FF 00 E0 00 E2,03 2B FF FF 00 E0 00 E2,33.986301,-6.725000,149.5,0.0,15
1756217850.846828359,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846832005,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846835547,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846838984,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
1756217850.846842578,155,8,07 97 CD 54 90 98 00 72,07 97 CD 54 90 98 00 72,33.986301,-6.725000,149.5,0.0,15
