timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request
1754297425.639640164,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297431.657534358,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297437.674986687,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297443.643034523,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297449.710373210,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297455.728446886,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297461.747207457,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297467.765209082,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297473.732334962,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297479.801456085,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297485.818821407,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297491.785772759,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297497.855423111,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297503.873066568,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297509.839981840,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297515.907621620,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297521.926568174,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297527.944587455,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297533.962305718,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297539.928809858,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297545.998732690,99,8.8,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297552.016450093,99,8.8,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297555.586116237,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297564.001860112,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297570.071977325,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
1754297576.037371312,99,9.0,Unknown,0,0,0,0.0,0.0,3581.2,38,57.5,5.9,0x0A,0,0.0
