timestamp,latitude,longitude,altitude,speed_kmh,satellites,hdop,datetime,valid
1754411035.025158595,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
1754411035.025163747,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
1754411035.025168579,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
1754411035.025173907,33.986141,-6.724929,150.9,0.1,9,0.93,2025-8-5,17
1754411037.523858047,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411037.534919927,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411037.546941182,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411037.557985969,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411037.568862509,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411037.579926801,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411037.590936975,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411037.601880045,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411037.612892961,33.986145,-6.724932,150.8,0.4,9,0.93,2025-8-5,17
1754411040.518871030,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.529904846,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.540873170,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.551921223,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.562884630,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.573892795,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.584898478,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.595878247,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.606975998,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
1754411040.617985943,33.986149,-6.724932,149.7,0.3,9,0.95,2025-8-5,17
