timestamp,soc,current,gear,motor_active,accelerator,brake,cap_voltage,motor_speed,odometer,range,battery_voltage,available_energy,charging_status,motor_temp,power_request,gps_lat,gps_lon,gps_alt,gps_speed,gps_sats,gps_valid
1755509159.033773218,68,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986176,-6.724937,161.4,0.1,0,10
1755509162.934042022,68,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986168,-6.724932,163.2,0.1,0,10
1755509169.219492610,68,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986164,-6.724925,164.3,0.2,0,10
1755509174.268887370,69,32.0,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986160,-6.724922,164.8,0.1,0,10
1755509179.314476981,69,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986153,-6.724914,165.3,0.0,0,10
1755509184.315989599,69,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986145,-6.724908,164.0,0.0,0,10
1755509189.364051723,69,32.8,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986145,-6.724906,163.3,0.1,0,10
1755509194.400772104,69,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986141,-6.724904,162.4,0.1,0,10
1755509199.417214154,69,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986141,-6.724906,163.2,0.1,0,10
1755509204.476383415,69,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986141,-6.724903,164.1,0.0,0,10
1755509209.436811071,69,32.2,Unknown,0,0,0,0.0,0.0,3599.0,25,57.5,4.1,0x0A,0,0.0,33.986137,-6.724901,166.1,0.3,0,10
1755509214.518183545,69,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986130,-6.724905,167.5,0.0,0,10
1755509219.567102590,69,32.5,Unknown,0,0,0,0.0,0.0,3599.0,25,0.0,0.0,0x00,0,0.0,33.986130,-6.724904,168.1,0.1,0,10
